,ts_code,name,fullname,market,publisher,index_type,category,base_date,base_point,list_date,weight_rule,desc,exp_date
746,133505.MI,MSCI中国A股在岸/汽车零部件,MSCI中国A股在岸/汽车零部件指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
747,133506.MI,MSCI中国A股在岸/汽车,MSCI中国A股在岸/汽车指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
748,133507.MI,MSCI中国A股在岸/银行,MSCI中国A股在岸/银行指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
749,133507L.MI,MSCI中国A股在岸/银行(人民币),MSCI中国A股在岸/银行指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
750,133508.MI,MSCI中国A股在岸/饮料,MSCI中国A股在岸/饮料指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
751,133509.MI,MSCI中国A股在岸/生物科技,MSCI中国A股在岸/生物科技指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
752,133510.MI,MSCI中国A股在岸/建筑产品,MSCI中国A股在岸/建筑产品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
753,133511.MI,MSCI中国A股在岸/资本商品,MSCI中国A股在岸/资本商品指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
754,133511L.MI,MSCI中国A股在岸/资本商品(人民币),MSCI中国A股在岸/资本商品指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
755,133512.MI,MSCI中国A股在岸/资本市场,MSCI中国A股在岸/资本市场指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
756,133513.MI,MSCI中国A股在岸/化学制品,MSCI中国A股在岸/化学制品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
757,133515.MI,MSCI中国A股在岸/商业银行,MSCI中国A股在岸/商业银行指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
758,133516.MI,MSCI中国A股在岸/商业服务与供应品Ⅱ,MSCI中国A股在岸/商业服务与供应品Ⅱ指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
759,133516L.MI,MSCI中国A股/商业服务与供应品Ⅱ(人民币),MSCI中国A股/商业服务与供应品Ⅱ指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
760,133517.MI,MSCI中国A股在岸/商业服务与供应品Ⅲ,MSCI中国A股在岸/商业服务与供应品Ⅲ指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
761,133518.MI,MSCI中国A股在岸/通信设备,MSCI中国A股在岸/通信设备指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
762,133519.MI,MSCI中国A股在岸/电脑与外围设备,MSCI中国A股在岸/电脑与外围设备指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
763,133520.MI,MSCI中国A股在岸/耐用消费品与服装,MSCI中国A股在岸/耐用消费品与服装指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
764,133520L.MI,MSCI中国A股在岸/耐用消费品与服装(人民币),MSCI中国A股在岸/耐用消费品与服装指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
765,133521.MI,MSCI中国A股在岸/建筑与工程,MSCI中国A股在岸/建筑与工程指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
766,133522.MI,MSCI中国A股在岸/建筑材料,MSCI中国A股在岸/建筑材料指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
767,133523.MI,MSCI中国A股在岸/非日常消费品,MSCI中国A股在岸/非日常消费品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
768,133523L.MI,MSCI中国A股在岸/非日常消费品(人民币),MSCI中国A股在岸/非日常消费品指数(人民币),MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
769,133525.MI,MSCI中国A股在岸/消费信贷,MSCI中国A股在岸/消费信贷指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
770,133525L.MI,MSCI中国A股在岸/消费信贷(人民币),MSCI中国A股在岸/消费信贷指数(人民币),MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
771,133526.MI,MSCI中国A股在岸/日常消费品,MSCI中国A股在岸/日常消费品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
772,133526L.MI,MSCI中国A股在岸/日常消费品(人民币),MSCI中国A股在岸/日常消费品指数(人民币),MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
773,133527.MI,MSCI中国A股在岸/容器与包装,MSCI中国A股在岸/容器与包装指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
774,133528.MI,MSCI中国A股在岸/经销商,MSCI中国A股在岸/经销商指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
775,133529.MI,MSCI中国A股在岸/综合金融,MSCI中国A股在岸/综合金融指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
776,133529L.MI,MSCI中国A股在岸/综合金融(人民币),MSCI中国A股在岸/综合金融指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
777,133530.MI,MSCI中国A股在岸/综合金融服务,MSCI中国A股在岸/综合金融服务指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
778,133530L.MI,MSCI中国A股在岸/综合金融服务(人民币),MSCI中国A股在岸/综合金融服务指数(人民币),MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
779,133531.MI,MSCI中国A股在岸/综合电信业务,MSCI中国A股在岸/综合电信业务指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
780,133532.MI,MSCI中国A股在岸/电子设备与仪器,MSCI中国A股在岸/电子设备与仪器指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
781,133533.MI,MSCI中国A股在岸/电力公用事业,MSCI中国A股在岸/电力公用事业指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,20060531
782,133535.MI,MSCI中国A股在岸/电气设备,MSCI中国A股在岸/电气设备指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
783,133536.MI,MSCI中国A股在岸/能源Ⅰ,MSCI中国A股在岸/能源Ⅰ指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
784,133536L.MI,MSCI中国A股在岸/能源Ⅰ(人民币),MSCI中国A股在岸/能源Ⅰ指数(人民币),MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
785,133537.MI,MSCI中国A股在岸/能源Ⅱ,MSCI中国A股在岸/能源Ⅱ指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
786,133537L.MI,MSCI中国A股在岸/能源Ⅱ(人民币),MSCI中国A股在岸/能源Ⅱ指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
787,133538.MI,MSCI中国A股在岸/能源设备与服务,MSCI中国A股在岸/能源设备与服务指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
788,133539.MI,MSCI中国A股在岸/金融,MSCI中国A股在岸/金融指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
789,133539L.MI,MSCI中国A股在岸/金融(人民币),MSCI中国A股在岸/金融指数(人民币),MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
790,133550.MI,MSCI中国A股在岸/食品与主要用品零售Ⅱ,MSCI中国A股在岸/食品与主要用品零售Ⅱ指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
791,133550L.MI,MSCI中国A股/食品与主要用品零售Ⅱ(人民币),MSCI中国A股/食品与主要用品零售Ⅱ指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
792,133551.MI,MSCI中国A股在岸/食品与主要用品零售Ⅲ,MSCI中国A股在岸/食品与主要用品零售Ⅲ指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
793,133552.MI,MSCI中国A股在岸/食品饮料与烟草,MSCI中国A股在岸/食品饮料与烟草指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
794,133552L.MI,MSCI中国A股在岸/食品饮料与烟草(人民币),MSCI中国A股在岸/食品饮料与烟草指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
795,133553.MI,MSCI中国A股在岸/食品,MSCI中国A股在岸/食品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
796,133555.MI,MSCI中国A股在岸/燃气公用事业,MSCI中国A股在岸/燃气公用事业指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
797,133556.MI,MSCI中国A股在岸/医疗保健设备与用品,MSCI中国A股在岸/医疗保健设备与用品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
798,133557.MI,MSCI中国A股在岸/医疗保健设备与服务,MSCI中国A股在岸/医疗保健设备与服务指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
799,133557L.MI,MSCI中国A股/医疗保健设备与服务(人民币),MSCI中国A股/医疗保健设备与服务指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
800,133558.MI,MSCI中国A股在岸/医疗保健提供商与服务,MSCI中国A股在岸/医疗保健提供商与服务指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
801,133559.MI,MSCI中国A股在岸/医疗保健,MSCI中国A股在岸/医疗保健指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
802,133559L.MI,MSCI中国A股在岸/医疗保健(人民币),MSCI中国A股在岸/医疗保健指数(人民币),MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
803,133560.MI,MSCI中国A股在岸/消费者服务,MSCI中国A股在岸/消费者服务指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
804,133560L.MI,MSCI中国A股在岸/消费者服务(人民币),MSCI中国A股在岸/消费者服务指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
805,133561.MI,MSCI中国A股在岸/酒店餐馆与休闲,MSCI中国A股在岸/酒店餐馆与休闲指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
806,133562.MI,MSCI中国A股在岸/家庭与个人用品,MSCI中国A股在岸/家庭与个人用品指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
807,133562L.MI,MSCI中国A股在岸/家庭与个人用品(人民币),MSCI中国A股在岸/家庭与个人用品指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
808,133563.MI,MSCI中国A股在岸/家庭耐用消费品,MSCI中国A股在岸/家庭耐用消费品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
809,133565.MI,MSCI中国A股在岸/家常用品,MSCI中国A股在岸/家常用品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
810,133566.MI,MSCI中国A股在岸/工业集团企业,MSCI中国A股在岸/工业集团企业指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
811,133567.MI,MSCI中国A股在岸/工业,MSCI中国A股在岸/工业指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
812,133567L.MI,MSCI中国A股在岸/工业(人民币),MSCI中国A股在岸/工业指数(人民币),MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
813,133568.MI,MSCI中国A股在岸/信息科技,MSCI中国A股在岸/信息科技指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
814,133568L.MI,MSCI中国A股在岸/信息科技(人民币),MSCI中国A股在岸/信息科技指数(人民币),MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
815,133569.MI,MSCI中国A股在岸/保险Ⅱ,MSCI中国A股在岸/保险Ⅱ指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
816,133569L.MI,MSCI中国A股在岸/保险Ⅱ(人民币),MSCI中国A股在岸/保险Ⅱ指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
817,133570.MI,MSCI中国A股在岸/保险Ⅲ,MSCI中国A股在岸/保险Ⅲ指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
818,133571.MI,MSCI中国A股在岸/互联网与售货目录零售,MSCI中国A股在岸/互联网与售货目录零售指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
819,133571L.MI,MSCI中国A股/互联网与售货目录零售(人民币),MSCI中国A股/互联网与售货目录零售指数(人民币),MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
820,133572.MI,MSCI中国A股在岸/互联网软件与服务,MSCI中国A股在岸/互联网软件与服务指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
821,133573.MI,MSCI中国A股在岸/信息科技服务,MSCI中国A股在岸/信息科技服务指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
822,133575.MI,MSCI中国A股在岸/休闲设备与用品,MSCI中国A股在岸/休闲设备与用品指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
823,133575L.MI,MSCI中国A股在岸/休闲设备与用品(人民币),MSCI中国A股在岸/休闲设备与用品指数(人民币),MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
824,133576.MI,MSCI中国A股在岸/机械制造,MSCI中国A股在岸/机械制造指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
825,133577.MI,MSCI中国A股在岸/海运,MSCI中国A股在岸/海运指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
826,133578.MI,MSCI中国A股在岸/原材料Ⅰ,MSCI中国A股在岸/原材料Ⅰ指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
827,133578L.MI,MSCI中国A股在岸/原材料Ⅰ(人民币),MSCI中国A股在岸/原材料Ⅰ指数(人民币),MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
828,133579.MI,MSCI中国A股在岸/原材料Ⅱ,MSCI中国A股在岸/原材料Ⅱ指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
829,133579L.MI,MSCI中国A股在岸/原材料Ⅱ(人民币),MSCI中国A股在岸/原材料Ⅱ指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
830,133580.MI,MSCI中国A股在岸/媒体Ⅱ,MSCI中国A股在岸/媒体Ⅱ指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
831,133580L.MI,MSCI中国A股在岸/媒体Ⅱ(人民币),MSCI中国A股在岸/媒体Ⅱ指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
832,133581.MI,MSCI中国A股在岸/媒体Ⅲ,MSCI中国A股在岸/媒体Ⅲ指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
833,133582.MI,MSCI中国A股在岸/金属与采矿,MSCI中国A股在岸/金属与采矿指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
834,133583.MI,MSCI中国A股在岸/复合型公用事业,MSCI中国A股在岸/复合型公用事业指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
835,133583L.MI,MSCI中国A股在岸/复合型公用事业(人民币),MSCI中国A股在岸/复合型公用事业指数(人民币),MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
836,133585.MI,MSCI中国A股在岸/多元化零售,MSCI中国A股在岸/多元化零售指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
837,133586.MI,MSCI中国A股/办公电子设备,MSCI中国A股/办公电子设备指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
838,133586L.MI,MSCI中国A股/办公电子设备(人民币),MSCI中国A股/办公电子设备指数(人民币),MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
839,133587.MI,MSCI中国A股在岸/油气与供消费用燃料,MSCI中国A股在岸/石油、天然气与供消费用燃料指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
840,133588.MI,MSCI中国A股在岸/纸类与林业产品,MSCI中国A股在岸/纸类与林业产品指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
841,133589.MI,MSCI中国A股在岸/个人用品,MSCI中国A股在岸/个人用品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
842,133590.MI,MSCI中国A股在岸/制药与生物科技,MSCI中国A股在岸/制药与生物科技指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
843,133590L.MI,MSCI中国A股在岸/制药与生物科技(人民币),MSCI中国A股在岸/制药与生物科技指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
844,133591.MI,MSCI中国A股在岸/制药,MSCI中国A股在岸/制药指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
845,133592.MI,MSCI中国A股在岸/房地产Ⅱ,MSCI中国A股在岸/房地产Ⅱ指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
846,133592L.MI,MSCI中国A股在岸/房地产Ⅱ(人民币),MSCI中国A股在岸/房地产Ⅱ指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
847,133593.MI,MSCI中国A股/房地产Ⅲ,MSCI中国A股/房地产Ⅲ指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,20060428
848,133595.MI,MSCI中国A股在岸/零售业,MSCI中国A股在岸/零售业指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
849,133595L.MI,MSCI中国A股在岸/零售业(人民币),MSCI中国A股在岸/零售业指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
850,133596.MI,MSCI中国A股在岸/公路与铁路,MSCI中国A股在岸/公路与铁路指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
851,133597.MI,MSCI中国A股在岸/半导体产品与设备Ⅲ,MSCI中国A股在岸/半导体产品与设备Ⅲ指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
852,133598.MI,MSCI中国A股在岸/半导体产品与设备Ⅱ,MSCI中国A股在岸/半导体产品与设备Ⅱ指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
853,133598L.MI,MSCI中国A股/半导体产品与设备Ⅱ(人民币),MSCI中国A股/半导体产品与设备Ⅱ指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
854,133599.MI,MSCI中国A股在岸/软件,MSCI中国A股在岸/软件指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
855,133600.MI,MSCI中国A股在岸/软件与服务,MSCI中国A股在岸/软件与服务指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
856,133600L.MI,MSCI中国A股在岸/软件与服务(人民币),MSCI中国A股在岸/软件与服务指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
857,133601.MI,MSCI中国A股在岸/专营零售,MSCI中国A股在岸/专营零售指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
858,133602.MI,MSCI中国A股在岸/技术硬件与设备,MSCI中国A股在岸/技术硬件与设备指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
859,133602L.MI,MSCI中国A股在岸/技术硬件与设备(人民币),MSCI中国A股在岸/技术硬件与设备指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
860,133603.MI,MSCI中国A股在岸/电信业务Ⅰ,MSCI中国A股在岸/电信业务Ⅰ指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
861,133603L.MI,MSCI中国A股在岸/电信业务Ⅰ(人民币),MSCI中国A股在岸/电信业务Ⅰ指数(人民币),MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
862,133605.MI,MSCI中国A股在岸/电信业务Ⅱ,MSCI中国A股在岸/电信业务Ⅱ指数,MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
863,133605L.MI,MSCI中国A股在岸/电信业务Ⅱ(人民币),MSCI中国A股在岸/电信业务Ⅱ指数(人民币),MSCI,MSCI,,二级行业指数,20041130,1000.0,,其他,,
864,133606.MI,MSCI中国A股在岸/纺织品服装与奢侈品,MSCI中国A股在岸/纺织品服装与奢侈品指数,MSCI,MSCI,,一级行业指数,20041130,1000.0,,其他,,
865,133607.MI,MSCI中国A股在岸/互助储蓄银行与抵押信贷,MSCI中国A股在岸/互助储蓄银行与抵押信贷指数,MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
866,133607L.MI,MSCI中国A股/互助储蓄与抵押信贷(人民币),MSCI中国A股/互助储蓄银行与抵押信贷指数(人民币),MSCI,MSCI,,三级行业指数,20041130,1000.0,,其他,,
